year,partner,flow,commodity,cifvalue,fobvalue,trade_value,partner_group,aukus_period
2025,Japan,Import,Aircraft (HS 8802),3000978.719,3022131.196,3000978.719,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Aircraft (HS 8802),2963783.011,2963783.011,2963783.011,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Aircraft (HS 8802),1433336.349,1433336.349,1433336.349,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Aircraft (HS 8802),5236643.771,5255889.396,5236643.771,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Aircraft (HS 8802),801021.06,801021.06,801021.06,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Aircraft (HS 8802),448529811.944,458345934.491,448529811.944,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Aircraft (HS 8802),155174950.603,155174950.603,155174950.603,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Unmanned Aircraft/Drones (HS 8806),101190952.755,102422423.512,101190952.755,China,Post-AUKUS (2022-2025)
2025,China,Export,Unmanned Aircraft/Drones (HS 8806),1568.945,1568.945,1568.945,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Unmanned Aircraft/Drones (HS 8806),116104.023,118360.444,116104.023,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Unmanned Aircraft/Drones (HS 8806),9270.631,9270.631,9270.631,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Unmanned Aircraft/Drones (HS 8806),327348.459,341445.907,327348.459,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Unmanned Aircraft/Drones (HS 8806),91409.795,93922.84,91409.795,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Unmanned Aircraft/Drones (HS 8806),498823.485,498823.485,498823.485,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Unmanned Aircraft/Drones (HS 8806),212154297.342,212393156.347,212154297.342,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Unmanned Aircraft/Drones (HS 8806),3543464.853,3543464.853,3543464.853,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Naval Vessels (HS 8906),304938.596,345915.385,304938.596,China,Post-AUKUS (2022-2025)
2025,China,Export,Naval Vessels (HS 8906),8032.227,8032.227,8032.227,China,Post-AUKUS (2022-2025)
2025,Japan,Export,Naval Vessels (HS 8906),850.517,850.517,850.517,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Naval Vessels (HS 8906),6804.133,6804.133,6804.133,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Naval Vessels (HS 8906),6099274.205,6184556.563,6099274.205,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Naval Vessels (HS 8906),11600885.565,11600885.565,11600885.565,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Navigation Instruments (HS 9014),3618679.833,3688586.474,3618679.833,China,Post-AUKUS (2022-2025)
2025,China,Export,Navigation Instruments (HS 9014),2371229.373,2371229.373,2371229.373,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Navigation Instruments (HS 9014),3003831.59,3089751.197,3003831.59,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Navigation Instruments (HS 9014),679959.04,679959.04,679959.04,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Navigation Instruments (HS 9014),1600158.354,1613803.018,1600158.354,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Navigation Instruments (HS 9014),180747.023,180747.023,180747.023,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Navigation Instruments (HS 9014),14956268.527,15072645.947,14956268.527,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Navigation Instruments (HS 9014),4057820.576,4057820.576,4057820.576,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Navigation Instruments (HS 9014),217706986.406,219171373.728,217706986.406,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Navigation Instruments (HS 9014),47646735.311,47646735.311,47646735.311,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,Measuring Instruments (HS 9031),66267435.285,68692775.834,66267435.285,China,Post-AUKUS (2022-2025)
2025,China,Export,Measuring Instruments (HS 9031),5716085.065,5716085.065,5716085.065,China,Post-AUKUS (2022-2025)
2025,Japan,Import,Measuring Instruments (HS 9031),10214508.828,10551214.695,10214508.828,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,Measuring Instruments (HS 9031),3335849.237,3335849.237,3335849.237,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,Measuring Instruments (HS 9031),5574439.403,5874930.451,5574439.403,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,Measuring Instruments (HS 9031),1808198.971,1808198.971,1808198.971,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,Measuring Instruments (HS 9031),25878743.217,26728254.557,25878743.217,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,Measuring Instruments (HS 9031),4092812.247,4092812.247,4092812.247,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,Measuring Instruments (HS 9031),159921225.817,163186830.414,159921225.817,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,Measuring Instruments (HS 9031),23054643.353,23054643.353,23054643.353,AUKUS Members,Post-AUKUS (2022-2025)
2025,China,Import,TOTAL,79086629250.44,82884878853.911,79086629250.44,China,Post-AUKUS (2022-2025)
2025,China,Export,TOTAL,101745212857.693,101745212857.693,101745212857.693,China,Post-AUKUS (2022-2025)
2025,Japan,Import,TOTAL,15791207927.419,16475639671.084,15791207927.419,Non-Affiliated,Post-AUKUS (2022-2025)
2025,Japan,Export,TOTAL,25250889279.063,25250889279.063,25250889279.063,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Import,TOTAL,13907448371.547,14597967475.303,13907448371.547,Non-Affiliated,Post-AUKUS (2022-2025)
2025,South Korea,Export,TOTAL,19815593178.849,19815593178.849,19815593178.849,Non-Affiliated,Post-AUKUS (2022-2025)
2025,United Kingdom,Import,TOTAL,5262786022.642,5454818382.383,5262786022.642,AUKUS Members,Post-AUKUS (2022-2025)
2025,United Kingdom,Export,TOTAL,13876465330.846,13876465330.846,13876465330.846,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Import,TOTAL,32894159475.032,34054176223.257,32894159475.032,AUKUS Members,Post-AUKUS (2022-2025)
2025,United States,Export,TOTAL,24820739071.837,24820739071.837,24820739071.837,AUKUS Members,Post-AUKUS (2022-2025)
